plot_row,plot_column,plant_id,plot_id,SF16h_HGT1_120,SF16h_HGT2_120,SF16h_HGT3_120,SF16h_TWT_120,SF16h_WTP_120,SF16h_WTL_120,SF16h_PAN1_120,SF16h_PAN2_120,SF16h_PAN3_120,2016_07_13-14_Leaf_Necrosis,2016_07_13-14_vegetation_index,2016_08_05-08_vegetation_index,2016_07_13_BAP_Leaf_Area,2016_07_13_laser_plant_height,2016_07_light_interception,2016_08_light_interception,2016_09_light_interception,accession_photoperiod,accession_type,accession_origin,accession_race,Notes,x_of_y,plot_plan_tag,plot_plan_con,plot_plan_barcode,plot_plan_end
87,15,PI_651495,SF-BE-r2-p2239,261,266,271,0.94,0.93,0.86,18,17,16,,,,,0.70236,,,38.2533,PHOTOPERIOD_INSENSITIVE,Sweet,,,,3 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,BMS.SF-BE-r2-p2239 && PAN.SF-BE-r2-p2239 && LEF.SF-BE-r2-p2239,ANTHESIS && MATURITY && 
87,16,PI_651497,SF-BE-r2-p2291,294,310,274,1.40,1.37,1.28,16,19,16,,,,,0.61254,,,39.2383,PHOTOPERIOD_INSENSITIVE,Sweet,,,,3 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,BMS.SF-BE-r2-p2291 && PAN.SF-BE-r2-p2291 && LEF.SF-BE-r2-p2291,ANTHESIS && MATURITY && 
87,17,PI_226096,SF-BE-r2-p2343,,,,,,,,,,,,,,0.69112,,,28.2645,PHOTOPERIOD_INSENSITIVE,Cellulosic,Kenya,Bicolor,,3 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,BMS.SF-BE-r2-p2343 && PAN.SF-BE-r2-p2343 && LEF.SF-BE-r2-p2343,ANTHESIS && MATURITY && 
87,18,PI_170787,SF-BE-r2-p2395,176,179,180,0.67,0.59,0.54,20,24,18,,,,,0.61537,,,10.5225,PHOTOPERIOD_INSENSITIVE,Sweet,Turkey,Caudatum-bicolor,,3 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,BMS.SF-BE-r2-p2395 && PAN.SF-BE-r2-p2395 && LEF.SF-BE-r2-p2395,ANTHESIS && MATURITY && 
87,19,PI_196583,SF-BE-r2-p2447,240,255,219,1.73,1.68,1.54,18,21,17,,,,,0.48221,,,19.5871,PHOTOPERIOD_INSENSITIVE,Sweet,,,,3 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,BMS.SF-BE-r2-p2447 && PAN.SF-BE-r2-p2447 && LEF.SF-BE-r2-p2447,ANTHESIS && MATURITY && 
87,20,PI_152651,SF-BE-r2-p2499,,,,,,,,,,,,,,0.39959,,,17.4423,PHOTOPERIOD_INSENSITIVE,Sweet,Sudan,,,3 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,BMS.SF-BE-r2-p2499 && PAN.SF-BE-r2-p2499 && LEF.SF-BE-r2-p2499,ANTHESIS && MATURITY && 
87,21,ATLAS,SF-BE-r2-p2551,184,192,178,1.03,0.99,0.92,16,17,18,,,,,0.60378,,,25.2553,PHOTOPERIOD_INSENSITIVE,Sweet,,,,3 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,BMS.SF-BE-r2-p2551 && PAN.SF-BE-r2-p2551 && LEF.SF-BE-r2-p2551,ANTHESIS && MATURITY && 
87,22,PI_152694,SF-BE-r2-p2603,185,179,201,1.30,,1.12,,,,,,,,0.51622,,,38.7465,PHOTOPERIOD_INSENSITIVE,Sweet,Sudan,,,3 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,BMS.SF-BE-r2-p2603 && PAN.SF-BE-r2-p2603 && LEF.SF-BE-r2-p2603,ANTHESIS && MATURITY && 
87,23,PI_152971,SF-BE-r2-p2655,153,158,167,0.71,,0.61,,,,,,,,0.34858,,,33.4143,PHOTOPERIOD_INSENSITIVE,Sweet,Sudan,,,3 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,BMS.SF-BE-r2-p2655 && PAN.SF-BE-r2-p2655 && LEF.SF-BE-r2-p2655,ANTHESIS && MATURITY && 
87,24,PI_146890,SF-BE-r2-p2707,195,202,220,0.65,,0.61,,,,,,,,0.45524,,,40.3714,PHOTOPERIOD_INSENSITIVE,Sweet,Zaire,,,3 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,BMS.SF-BE-r2-p2707 && PAN.SF-BE-r2-p2707 && LEF.SF-BE-r2-p2707,ANTHESIS && MATURITY && 
87,25,PI_569244,SF-BE-r2-p2759,,,,,,,,,,,,,,0.56311,,,19.8704,PHOTOPERIOD_INSENSITIVE,Sweet,Sudan,Durra-caudatum,,3 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,BMS.SF-BE-r2-p2759 && PAN.SF-BE-r2-p2759 && LEF.SF-BE-r2-p2759,ANTHESIS && MATURITY && 
87,26,PI_155760,SF-BE-r2-p2811,177,180,184,0.32,0.30,0.28,20,23,21,,,,,0.44791,,,25.0966,PHOTOPERIOD_INSENSITIVE,Cellulosic,Malawi,Guinea-caudatum,,3 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,BMS.SF-BE-r2-p2811 && PAN.SF-BE-r2-p2811 && LEF.SF-BE-r2-p2811,ANTHESIS && MATURITY && 
87,27,PI_197542,SF-BE-r2-p2863,,,,,,,,,,,,,,0.7171,,,7.7241,PHOTOPERIOD_INSENSITIVE,Cellulosic,Algeria,Bicolor,,3 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,BMS.SF-BE-r2-p2863 && PAN.SF-BE-r2-p2863 && LEF.SF-BE-r2-p2863,ANTHESIS && MATURITY && 
87,28,PI_586541,SF-BE-r2-p2915,213,221,217,0.95,0.92,0.84,14,10,11,,,,,0.35966,,,36.1174,PHOTOPERIOD_INSENSITIVE,Sweet,Australia,Caudatum-bicolor,,3 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,BMS.SF-BE-r2-p2915 && PAN.SF-BE-r2-p2915 && LEF.SF-BE-r2-p2915,ANTHESIS && MATURITY && 
88,4,PI_152965,SF-BE-r2-p1668,,,,,,,,,,0.14145,,,,,8.1048,,,PHOTOPERIOD_INSENSITIVE,Sweet,Sudan,Caudatum,,4 of 4,,,,
88,5,PI_641807,SF-BE-r2-p1720,,,,,,,,,,0.14447,,,,,9.9643,,,PHOTOPERIOD_INSENSITIVE,Sweet,,,,4 of 4,,,,
88,6,LEOTI,SF-BE-r2-p1772,,,,,,,,,,0.31292,,,,,5.7293,,,PHOTOPERIOD_INSENSITIVE,Sweet,,,,4 of 4,,,,
88,7,PI_656035,SF-BE-r2-p1824,,,,,,,,,,0.27233,,,,,21.2901,,,PHOTOPERIOD_INSENSITIVE,Cellulosic,,,,4 of 4,,,,
88,8,PI_195754,SF-BE-r2-p1876,,,,,,,,,,0.17097,,,,,7.9255,,,PHOTOPERIOD_INSENSITIVE,Sweet,China,Kafir-bicolor,,4 of 4,,,,
88,9,PI_651493,SF-BE-r2-p1928,,,,,,,,,,0.51354,,,,,17.0478,,,PHOTOPERIOD_INSENSITIVE,Sweet,,,,4 of 4,,,,
88,10,PI_535795,SF-BE-r2-p1980,,,,,,,,,,0.15649,,,,,11.9555,,,PHOTOPERIOD_INSENSITIVE,Sweet,,,,4 of 4,,,,
88,11,PI_251672,SF-BE-r2-p2032,,,,,,,,,,0.42679,,,,,7.9538,,,PHOTOPERIOD_INSENSITIVE,Sweet,Former Serbia and Montenegro,,,4 of 4,,,,
88,12,PI_641860,SF-BE-r2-p2084,,,,,,,,,,0.21675,,,,,9.5764,,,PHOTOPERIOD_INSENSITIVE,Sweet,,,,4 of 4,,,,
88,13,PI_655981,SF-BE-r2-p2136,,,,,,,,,,0.062677,,,,,17.366,,,PHOTOPERIOD_INSENSITIVE,Cellulosic,Mali,,,4 of 4,,,,
88,14,PI_651496,SF-BE-r2-p2188,,,,,,,,,,0.032218,,,,,21.3148,,,PHOTOPERIOD_INSENSITIVE,Sweet,,,,4 of 4,,,,
88,15,PI_651495,SF-BE-r2-p2240,,,,,,,,,,0.077187,,,,,22.6906,,,PHOTOPERIOD_INSENSITIVE,Sweet,,,,4 of 4,,,,
88,16,PI_651497,SF-BE-r2-p2292,,,,,,,,,,0.65514,,,,,11.7892,,,PHOTOPERIOD_INSENSITIVE,Sweet,,,,4 of 4,,,,
88,17,PI_226096,SF-BE-r2-p2344,,,,,,,,,,0.243,,,,,11.9543,,,PHOTOPERIOD_INSENSITIVE,Cellulosic,Kenya,Bicolor,,4 of 4,,,,
88,18,PI_170787,SF-BE-r2-p2396,,,,,,,,,,0.082673,,,,,13.3704,,,PHOTOPERIOD_INSENSITIVE,Sweet,Turkey,Caudatum-bicolor,,4 of 4,,,,
88,19,PI_196583,SF-BE-r2-p2448,,,,,,,,,,0.17552,,,,,10.3679,,,PHOTOPERIOD_INSENSITIVE,Sweet,,,,4 of 4,,,,
88,20,PI_152651,SF-BE-r2-p2500,,,,,,,,,,0.094475,,,,,4.3711,,,PHOTOPERIOD_INSENSITIVE,Sweet,Sudan,,,4 of 4,,,,
88,21,ATLAS,SF-BE-r2-p2552,,,,,,,,,,0.387,,,,,7.6172,,,PHOTOPERIOD_INSENSITIVE,Sweet,,,,4 of 4,,,,
88,22,PI_152694,SF-BE-r2-p2604,,,,,,,,,,0.42339,,,,,12.2107,,,PHOTOPERIOD_INSENSITIVE,Sweet,Sudan,,,4 of 4,,,,
88,23,PI_152971,SF-BE-r2-p2656,,,,,,,,,,0.25011,,,,,7.3263,,,PHOTOPERIOD_INSENSITIVE,Sweet,Sudan,,,4 of 4,,,,
88,24,PI_146890,SF-BE-r2-p2708,,,,,,,,,,0.65758,,,,,6.7603,,,PHOTOPERIOD_INSENSITIVE,Sweet,Zaire,,,4 of 4,,,,
88,25,PI_569244,SF-BE-r2-p2760,,,,,,,,,,0.03663,,,,,11.3365,,,PHOTOPERIOD_INSENSITIVE,Sweet,Sudan,Durra-caudatum,,4 of 4,,,,
88,26,PI_155760,SF-BE-r2-p2812,,,,,,,,,,0.0062237,,,0.080108,,6.6834,,,PHOTOPERIOD_INSENSITIVE,Cellulosic,Malawi,Guinea-caudatum,,4 of 4,,,,
88,27,PI_197542,SF-BE-r2-p2864,,,,,,,,,,0.17734,,,,,10.825,,,PHOTOPERIOD_INSENSITIVE,Cellulosic,Algeria,Bicolor,,4 of 4,,,,
88,28,PI_586541,SF-BE-r2-p2916,,,,,,,,,,,,,,,9.0763,,,PHOTOPERIOD_INSENSITIVE,Sweet,Australia,Caudatum-bicolor,,4 of 4,,,,
89,4,PI_145632,SF-BE-r2-p1669,,,,,,,,,,0.91958,,,0.080187,0.44367,,,,PHOTOPERIOD_INSENSITIVE,Sweet,South Africa,,,1 of 4,,,SF-BE-r2-p1669,
89,5,PI_217691,SF-BE-r2-p1721,,,,,,,,,,0.66801,0.050569,,,0.45826,,,,PHOTOPERIOD_INSENSITIVE,Cellulosic,Sudan,,,1 of 4,,,SF-BE-r2-p1721,
89,6,PI_145626,SF-BE-r2-p1773,,,,,,,,,,0.68917,0.071396,,,0.38918,,,,PHOTOPERIOD_INSENSITIVE,Sweet,South Africa,Kafir-bicolor,,1 of 4,,,SF-BE-r2-p1773,
89,7,PI_157804,SF-BE-r2-p1825,,,,,,,,,,0.45437,0.057326,,,0.17909,,,,PHOTOPERIOD_INSENSITIVE,Cellulosic,Sudan,,,1 of 4,,,SF-BE-r2-p1825,
89,8,PI_22913,SF-BE-r2-p1877,,,,,,,,,,0.75023,0.037758,,,0.14042,,,,PHOTOPERIOD_INSENSITIVE,Sweet,China,Bicolor,,1 of 4,,,SF-BE-r2-p1877,
89,9,PI_35038,SF-BE-r2-p1929,,,,,,,,,,0.063063,0.045025,,,0.38433,,,,PHOTOPERIOD_INSENSITIVE,Cellulosic,United States,,,1 of 4,,,SF-BE-r2-p1929,
89,10,PI_156890,SF-BE-r2-p1981,,,,,,,,,,0.12057,0.092125,,,0.39707,,,,PHOTOPERIOD_INSENSITIVE,Sweet,Zaire,,,1 of 4,,,SF-BE-r2-p1981,
89,11,PI_255744,SF-BE-r2-p2033,,,,,,,,,,0.1805,0.082505,,,0.50129,,,,PHOTOPERIOD_INSENSITIVE,Cellulosic,Turkey,,,1 of 4,,,SF-BE-r2-p2033,
89,12,PI_330199,SF-BE-r2-p2085,,,,,,,,,,0.49879,0.079937,,,0.28221,,,,PHOTOPERIOD_INSENSITIVE,Sweet,Ethiopia,,,1 of 4,,,SF-BE-r2-p2085,
89,13,PI_641835,SF-BE-r2-p2137,,,,,,,,,,0.35487,0.065378,,,0.24829,,,,PHOTOPERIOD_INSENSITIVE,Sweet,,,,1 of 4,,,SF-BE-r2-p2137,
89,14,PI_641817,SF-BE-r2-p2189,,,,,,,,,,0.15105,0.081952,,,0.57163,,,,PHOTOPERIOD_INSENSITIVE,Sweet,,,,1 of 4,,,SF-BE-r2-p2189,
89,15,PI_641830,SF-BE-r2-p2241,,,,,,,,,,0.025761,0.079903,,,0.66504,,,,PHOTOPERIOD_INSENSITIVE,Cellulosic,,,,1 of 4,,,SF-BE-r2-p2241,
89,16,PI_144134,SF-BE-r2-p2293,,,,,,,,,,0.48317,0.062013,,,0.68333,,,,PHOTOPERIOD_INSENSITIVE,Sweet,,,,1 of 4,,,SF-BE-r2-p2293,
89,17,CHECK,SF-BE-r2-p2345,,,,,,,,,,0.66592,0.072943,,,0.57602,,,,,,,,,1 of 4,,,SF-BE-r2-p2345,
89,18,PI_505735,SF-BE-r2-p2397,,,,,,,,,,0.48364,0.062499,,,0.30439,,,,PHOTOPERIOD_INSENSITIVE,Sweet,Zambia,Caudatum,,1 of 4,,,SF-BE-r2-p2397,
89,19,PI_651491,SF-BE-r2-p2449,,,,,,,,,,0.39369,0.075497,,,0.57223,,,,PHOTOPERIOD_INSENSITIVE,Sweet,,,,1 of 4,,,SF-BE-r2-p2449,
89,20,PI_152862,SF-BE-r2-p2501,,,,,,,,,,0.095314,0.076443,,,0.40834,,,,PHOTOPERIOD_INSENSITIVE,Sweet,Sudan,,,1 of 4,,,SF-BE-r2-p2501,
89,21,PI_145619,SF-BE-r2-p2553,,,,,,,,,,0.19864,0.080115,,,0.34996,,,,PHOTOPERIOD_INSENSITIVE,Sweet,South Africa,Caudatum,,1 of 4,,,SF-BE-r2-p2553,
89,22,PI_655983,SF-BE-r2-p2605,,,,,,,,,,0.43998,,,,0.30268,,,,PHOTOPERIOD_INSENSITIVE,Sweet,,,,1 of 4,,,SF-BE-r2-p2605,
89,23,PI_302252,SF-BE-r2-p2657,,,,,,,,,,0.76995,0.037831,,,0.23541,,,,PHOTOPERIOD_INSENSITIVE,Sweet,China,,,1 of 4,,,SF-BE-r2-p2657,
89,24,PI_641892,SF-BE-r2-p2709,,,,,,,,,,0.48232,0.063461,,,0.21138,,,,PHOTOPERIOD_INSENSITIVE,Cellulosic,,,,1 of 4,,,SF-BE-r2-p2709,
89,25,PI_229841,SF-BE-r2-p2761,,,,,,,,,,0.15543,0.053722,,,0.33064,,,,PHOTOPERIOD_INSENSITIVE,Cellulosic,South Africa,Kafir,,1 of 4,,,SF-BE-r2-p2761,
89,26,PI_641862,SF-BE-r2-p2813,,,,,,,,,,0.73225,0.05361,,,0.43742,,,,PHOTOPERIOD_INSENSITIVE,Sweet,,,,1 of 4,,,SF-BE-r2-p2813,
89,27,PI_562730,SF-BE-r2-p2865,,,,,,,,,,0.78766,0.053782,,,0.34808,,,,PHOTOPERIOD_INSENSITIVE,Sweet,United States,Bicolor,,1 of 4,,,SF-BE-r2-p2865,
89,28,PI_653616,SF-BE-r2-p2917,,,,,,,,,,0.80829,0.03064,,,0.52879,,,,PHOTOPERIOD_INSENSITIVE,Sweet,,,,1 of 4,,,SF-BE-r2-p2917,
90,4,PI_145632,SF-BE-r2-p1670,,,,,,,,,,,,0.082608,,,10.0077,,,PHOTOPERIOD_INSENSITIVE,Sweet,South Africa,,,2 of 4,,,,
90,5,PI_217691,SF-BE-r2-p1722,,,,,,,,,,,,0.095387,,,23.7288,,,PHOTOPERIOD_INSENSITIVE,Cellulosic,Sudan,,,2 of 4,,,,
90,6,PI_145626,SF-BE-r2-p1774,,,,,,,,,,,,0.083789,,,19.5432,,,PHOTOPERIOD_INSENSITIVE,Sweet,South Africa,Kafir-bicolor,,2 of 4,,,,
90,7,PI_157804,SF-BE-r2-p1826,,,,,,,,,,,,0.083675,,,1.0993,,,PHOTOPERIOD_INSENSITIVE,Cellulosic,Sudan,,,2 of 4,,,,
90,8,PI_22913,SF-BE-r2-p1878,,,,,,,,,,,,0.087352,,,3.2558,,,PHOTOPERIOD_INSENSITIVE,Sweet,China,Bicolor,,2 of 4,,,,
90,9,PI_35038,SF-BE-r2-p1930,,,,,,,,,,,,0.095301,,,14.5835,,,PHOTOPERIOD_INSENSITIVE,Cellulosic,United States,,,2 of 4,,,,
90,10,PI_156890,SF-BE-r2-p1982,,,,,,,,,,,,0.083049,,,19.7374,,,PHOTOPERIOD_INSENSITIVE,Sweet,Zaire,,,2 of 4,,,,
90,11,PI_255744,SF-BE-r2-p2034,,,,,,,,,,,,0.085473,,,32.0779,,,PHOTOPERIOD_INSENSITIVE,Cellulosic,Turkey,,,2 of 4,,,,
90,12,PI_330199,SF-BE-r2-p2086,,,,,,,,,,,,0.077844,,,14.4823,,,PHOTOPERIOD_INSENSITIVE,Sweet,Ethiopia,,,2 of 4,,,,
90,13,PI_641835,SF-BE-r2-p2138,,,,,,,,,,,,0.084577,,,8.5839,,,PHOTOPERIOD_INSENSITIVE,Sweet,,,,2 of 4,,,,
90,14,PI_641817,SF-BE-r2-p2190,,,,,,,,,,,,0.075905,,,26.9882,,,PHOTOPERIOD_INSENSITIVE,Sweet,,,,2 of 4,,,,
90,15,PI_641830,SF-BE-r2-p2242,,,,,,,,,,,,0.067057,,,33.6563,,,PHOTOPERIOD_INSENSITIVE,Cellulosic,,,,2 of 4,,,,
90,16,PI_144134,SF-BE-r2-p2294,,,,,,,,,,,,0.062557,,,32.6319,,,PHOTOPERIOD_INSENSITIVE,Sweet,,,,2 of 4,,,,
90,17,CHECK,SF-BE-r2-p2346,,,,,,,,,,,,0.065835,,,22.5802,,,,,,,,2 of 4,,,,
90,18,PI_505735,SF-BE-r2-p2398,,,,,,,,,,,,0.084578,,,9.4514,,,PHOTOPERIOD_INSENSITIVE,Sweet,Zambia,Caudatum,,2 of 4,,,,
90,19,PI_651491,SF-BE-r2-p2450,,,,,,,,,,,,0.073004,,,22.6167,,,PHOTOPERIOD_INSENSITIVE,Sweet,,,,2 of 4,,,,
90,20,PI_152862,SF-BE-r2-p2502,,,,,,,,,,,,0.075234,,,16.7529,,,PHOTOPERIOD_INSENSITIVE,Sweet,Sudan,,,2 of 4,,,,
90,21,PI_145619,SF-BE-r2-p2554,,,,,,,,,,,,0.094488,,,12.6044,,,PHOTOPERIOD_INSENSITIVE,Sweet,South Africa,Caudatum,,2 of 4,,,,
90,22,PI_655983,SF-BE-r2-p2606,,,,,,,,,,,,0.081314,,,6.1124,,,PHOTOPERIOD_INSENSITIVE,Sweet,,,,2 of 4,,,,
90,23,PI_302252,SF-BE-r2-p2658,,,,,,,,,,,,0.08729,,,5.7394,,,PHOTOPERIOD_INSENSITIVE,Sweet,China,,,2 of 4,,,,
90,24,PI_641892,SF-BE-r2-p2710,,,,,,,,,,,,0.071396,,,6.3829,,,PHOTOPERIOD_INSENSITIVE,Cellulosic,,,,2 of 4,,,,
90,25,PI_229841,SF-BE-r2-p2762,,,,,,,,,,,,0.074106,,,7.9391,,,PHOTOPERIOD_INSENSITIVE,Cellulosic,South Africa,Kafir,,2 of 4,,,,
90,26,PI_641862,SF-BE-r2-p2814,,,,,,,,,,,,0.081069,,,6.7243,,,PHOTOPERIOD_INSENSITIVE,Sweet,,,,2 of 4,,,,
90,27,PI_562730,SF-BE-r2-p2866,,,,,,,,,,,,0.079968,,,5.2497,,,PHOTOPERIOD_INSENSITIVE,Sweet,United States,Bicolor,,2 of 4,,,,
90,28,PI_653616,SF-BE-r2-p2918,,,,,,,,,,,,,,,15.4749,,,PHOTOPERIOD_INSENSITIVE,Sweet,,,,2 of 4,,,,
91,4,PI_145632,SF-BE-r2-p1671,107,117,117,0.56,,0.45,,,,,,,,,,,36.7086,PHOTOPERIOD_INSENSITIVE,Sweet,South Africa,,,3 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,BMS.SF-BE-r2-p1671 && PAN.SF-BE-r2-p1671 && LEF.SF-BE-r2-p1671,ANTHESIS && MATURITY && 
91,5,PI_217691,SF-BE-r2-p1723,162,154,158,0.76,0.74,0.62,21,10,18,,,,,,,,46.4653,PHOTOPERIOD_INSENSITIVE,Cellulosic,Sudan,,,3 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,BMS.SF-BE-r2-p1723 && PAN.SF-BE-r2-p1723 && LEF.SF-BE-r2-p1723,ANTHESIS && MATURITY && 
91,6,PI_145626,SF-BE-r2-p1775,187,210,200,1.24,1.18,1.05,18,19,18,,,,,,,,39.7065,PHOTOPERIOD_INSENSITIVE,Sweet,South Africa,Kafir-bicolor,,3 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,BMS.SF-BE-r2-p1775 && PAN.SF-BE-r2-p1775 && LEF.SF-BE-r2-p1775,ANTHESIS && MATURITY && 
91,7,PI_157804,SF-BE-r2-p1827,134,136,150,0.16,0.12,0.11,15,18,17,,,,,,,,9.6868,PHOTOPERIOD_INSENSITIVE,Cellulosic,Sudan,,,3 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,BMS.SF-BE-r2-p1827 && PAN.SF-BE-r2-p1827 && LEF.SF-BE-r2-p1827,ANTHESIS && MATURITY && 
91,8,PI_22913,SF-BE-r2-p1879,,,,,,,,,,,,,,,,,11.5408,PHOTOPERIOD_INSENSITIVE,Sweet,China,Bicolor,,3 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,BMS.SF-BE-r2-p1879 && PAN.SF-BE-r2-p1879 && LEF.SF-BE-r2-p1879,ANTHESIS && MATURITY && 
91,9,PI_35038,SF-BE-r2-p1931,154,165,156,0.79,0.74,0.67,20,17,18,,,,,,,,43.9733,PHOTOPERIOD_INSENSITIVE,Cellulosic,United States,,,3 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,BMS.SF-BE-r2-p1931 && PAN.SF-BE-r2-p1931 && LEF.SF-BE-r2-p1931,ANTHESIS && MATURITY && 
91,10,PI_156890,SF-BE-r2-p1983,197,176,218,1.03,1.01,0.87,16,13,14,,,,,,,,44.9367,PHOTOPERIOD_INSENSITIVE,Sweet,Zaire,,,3 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,BMS.SF-BE-r2-p1983 && PAN.SF-BE-r2-p1983 && LEF.SF-BE-r2-p1983,ANTHESIS && MATURITY && 
91,11,PI_255744,SF-BE-r2-p2035,205,225,245,1.52,1.45,1.23,20,19,21,,,,,,,,48.7802,PHOTOPERIOD_INSENSITIVE,Cellulosic,Turkey,,,3 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,BMS.SF-BE-r2-p2035 && PAN.SF-BE-r2-p2035 && LEF.SF-BE-r2-p2035,ANTHESIS && MATURITY && 
91,12,PI_330199,SF-BE-r2-p2087,284,272,263,0.54,0.52,0.46,44,27,27,,,,,,,,39.7951,PHOTOPERIOD_INSENSITIVE,Sweet,Ethiopia,,,3 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,BMS.SF-BE-r2-p2087 && PAN.SF-BE-r2-p2087 && LEF.SF-BE-r2-p2087,ANTHESIS && MATURITY && 
91,13,PI_641835,SF-BE-r2-p2139,201,222,222,0.93,0.83,0.80,26,22,23,,,,,,,,37.914,PHOTOPERIOD_INSENSITIVE,Sweet,,,,3 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,BMS.SF-BE-r2-p2139 && PAN.SF-BE-r2-p2139 && LEF.SF-BE-r2-p2139,ANTHESIS && MATURITY && 
91,14,PI_641817,SF-BE-r2-p2191,,,,,, NA, NA, NA, NA,,,,,,,,30.0072,PHOTOPERIOD_INSENSITIVE,Sweet,,,,3 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,BMS.SF-BE-r2-p2191 && PAN.SF-BE-r2-p2191 && LEF.SF-BE-r2-p2191,ANTHESIS && MATURITY && 
91,15,PI_641830,SF-BE-r2-p2243,,,,,,,,,,,,,,,,,26.9722,PHOTOPERIOD_INSENSITIVE,Cellulosic,,,,3 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,BMS.SF-BE-r2-p2243 && PAN.SF-BE-r2-p2243 && LEF.SF-BE-r2-p2243,ANTHESIS && MATURITY && 
91,16,PI_144134,SF-BE-r2-p2295,190,192,202,0.67,0.60,0.53,23,21,19,,,,,,,,32.7669,PHOTOPERIOD_INSENSITIVE,Sweet,,,,3 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,BMS.SF-BE-r2-p2295 && PAN.SF-BE-r2-p2295 && LEF.SF-BE-r2-p2295,ANTHESIS && MATURITY && 
91,17,CHECK,SF-BE-r2-p2347,218,221,219,0.59,0.47,0.44,37,39,36,,,,,,,,25.8208,,,,,,3 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,BMS.SF-BE-r2-p2347 && PAN.SF-BE-r2-p2347 && LEF.SF-BE-r2-p2347,ANTHESIS && MATURITY && 
91,18,PI_505735,SF-BE-r2-p2399,113,102,111,0.80,,0.63,,,,,,,,,,,48.2921,PHOTOPERIOD_INSENSITIVE,Sweet,Zambia,Caudatum,,3 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,BMS.SF-BE-r2-p2399 && PAN.SF-BE-r2-p2399 && LEF.SF-BE-r2-p2399,ANTHESIS && MATURITY && 
91,19,PI_651491,SF-BE-r2-p2451,252,246,247,1.50,1.47,1.36,18,18,17,,,,,,,,53.1028,PHOTOPERIOD_INSENSITIVE,Sweet,,,,3 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,BMS.SF-BE-r2-p2451 && PAN.SF-BE-r2-p2451 && LEF.SF-BE-r2-p2451,ANTHESIS && MATURITY && 
91,20,PI_152862,SF-BE-r2-p2503,236,238,216,0.81,,0.66,,,,,,,,,,,37.6369,PHOTOPERIOD_INSENSITIVE,Sweet,Sudan,,,3 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,BMS.SF-BE-r2-p2503 && PAN.SF-BE-r2-p2503 && LEF.SF-BE-r2-p2503,ANTHESIS && MATURITY && 
91,21,PI_145619,SF-BE-r2-p2555,222,227,231,1.25,1.23,1.10,21,20,21,,,,,,,,21.9536,PHOTOPERIOD_INSENSITIVE,Sweet,South Africa,Caudatum,,3 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,BMS.SF-BE-r2-p2555 && PAN.SF-BE-r2-p2555 && LEF.SF-BE-r2-p2555,ANTHESIS && MATURITY && 
91,22,PI_655983,SF-BE-r2-p2607,191,202,201,0.80,0.76,0.72,23,24,23,,,,,,,,37.7685,PHOTOPERIOD_INSENSITIVE,Sweet,,,,3 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,BMS.SF-BE-r2-p2607 && PAN.SF-BE-r2-p2607 && LEF.SF-BE-r2-p2607,ANTHESIS && MATURITY && 
