


2014,dataset
output_label,AdaBoostRegressor,BaggingRegressor,DecisionTreeRegressor,ExtraTreeRegressor,ExtraTreesRegressor,GradientBoostingRegressor,HuberRegressor,KNeighborsRegressor,KernelRidge,LinearRegression,LinearSVR,MLPRegressor,NuSVR,PLSRegression,PassiveAggressiveRegressor,RANSACRegressor,RandomForestRegressor,SGDRegressor,SVR,random_forest_0,random_forest_1,random_forest_2,random_forest_3,random_forest_4,random_forest_5,random_forest_6,random_forest_7,random_forest_8,random_forest_9
NEL3x_ADF,-0.0923064038933,-0.0473533303871,-0.946838580257,-0.716056624149,-0.140594348649,0.0349036047034,-0.0631316710622,-0.0488892362337,0.0314363143752,0.024864975074,-0.585452518595,-147736622.901,0.0317226450005,-14.2373541485,-0.690248382081,-9.07115402856e+15,-0.0385150079446,-8.8394229426e+42,-0.0187924540076,0.0904918218432,0.100828537584,0.0946665867294,0.103341702193,0.104321083222,0.0962573372935,0.111165181631,0.113893242738,0.107282352391,0.108293713475
NEL3x_OARDC,0.162861145039,0.211080886141,-0.338256079798,-0.241218905371,0.222594199959,0.284348493008,-0.0029833493664,-0.0272473430613,0.204387351429,0.241181304828,-1.30581384813,-19276144.563,0.0415278958606,-34.9680252431,-0.187033889363,-7.35138410632e+17,0.205439834121,-3.59335027242e+43,0.0143332648184,0.287235131812,0.274172371948,0.284384014236,0.28511971198,0.285263567877,0.277380771256,0.286416279391,0.287069469821,0.27838249659,0.28252349829
NEM_OARDC,0.17202689005,0.224883362437,-0.354074719798,-0.300228871134,0.198827063249,0.266666077053,-0.00440790820419,0.0194468495616,0.163158997954,0.230210372652,-0.742439109002,-86622737.6836,0.0785159277049,-27.0526650478,-0.559976240191,-4.00933435231e+17,0.224699503905,-1.5069363025e+43,0.0583695646861,0.295422164449,0.282080074811,0.276291021515,0.287850356545,0.283291027785,0.274617215118,0.280891379164,0.281174925705,0.276306403263,0.286177310447
NFC,0.377718831442,0.379776430061,-0.0127902880676,0.094381494266,0.313103391882,0.42415608789,-0.0369894941983,0.0337186535007,0.382017738025,0.39005308986,-0.559116764365,-35697437.6768,0.0782587416357,-18.6443682301,-1.04907002768,-7.0415534159e+17,0.370976487159,-7.51233552358e+42,0.0744096215809,0.450767100103,0.456864213612,0.453882381845,0.451801748695,0.448330466477,0.453629939935,0.459494279742,0.452127683818,0.441938734544,0.455315383537
SPCP,0.383898249762,0.375621311279,0.0187455541805,-0.0698971928091,0.292514610113,0.410278290415,-0.00646842093516,0.24955356124,0.383719656719,0.380450951895,-1.9528309543,-3265262.86663,0.0673402372873,-17.2636694174,-1.13441273122,-6.51503386612e+16,0.366766539631,-2.38221297268e+41,0.086195160185,0.446036171312,0.443413469069,0.448632401446,0.446524906432,0.445412517558,0.443365360425,0.453783863454,0.4534602026,0.443962204667,0.447053177771
Starch,0.0200834102215,0.00650228932266,-0.613530947716,-0.677425861609,-0.159349583133,0.0787331727554,-0.0030927345807,-0.067986978419,0.0723684295063,0.0587321689434,-3.12764681856,-16127071482.3,-0.0708538620993,-19.8294961055,-0.316274577423,-5.67409399838e+19,0.00239511525149,-6.19568044114e+44,-0.077157955948,0.144920846169,0.141595840717,0.139262116538,0.134710760717,0.152174033271,0.131224752215,0.144021298786,0.144129121449,0.143908517914,0.142644764512
TDN_OARDC,0.0728320591636,0.0265797569227,-0.540058222305,-0.521848446914,-0.0574097509169,0.142040402509,-0.00657220963258,0.0120555487103,0.109871831296,0.132400676354,-1.1122822281,-194788644.741,0.067909061768,-21.6209922896,-0.368494383222,-2.22703985583e+18,0.00319605885382,-1.63730438862e+43,0.0628037677005,0.170005376766,0.174535642737,0.167321561802,0.176223590702,0.168171923315,0.169582080142,0.17956865696,0.184572520869,0.170260649423,0.171922595848
WSC_Sugar,0.431776217849,0.395038260059,0.152244511101,0.116385404382,0.398842596298,0.480526816551,-0.0463257633988,0.0728947119153,0.430629635292,0.440368735109,-0.913450362391,-74700360.2638,0.0836707279488,-19.1029620038,-1.01200845087,-1.62812848201e+18,0.388933645522,-9.0330034144e+42,0.0692374329048,0.491674435006,0.489520674246,0.490589239377,0.494654950957,0.49644692964,0.491807446606,0.499995658616,0.490273991291,0.488657293129,0.493771614991
aNDFom,0.269156024651,0.264465715724,-0.172482681543,-0.0407673444354,0.266095719828,0.339204317465,-0.0105312682841,-0.052945030276,0.271838409537,0.293870860001,-0.558053358185,-70193889.2819,0.0362419199544,-26.4461028395,-1.03050617132,-2.19343822221e+18,0.261351801199,-1.06907429322e+43,0.00690998191368,0.373957238018,0.367413630796,0.376406180228,0.36145188095,0.367689613688,0.362982653694,0.366273117192,0.371573847932,0.355529983824,0.377099527826
zOverall,0.187487933405,0.179080721792,-0.334934961075,-0.295683151313,0.108303967685,0.268494566049,-0.0921811159409,0.027411278682,0.221841086488,0.238832586734,-9.60157817246,-11171052792.1,0.0529674252753,-21.389044384,-0.701798111784,-1.33568543142e+19,0.17963382797,-9.16215646e+44,0.0472922730832,0.292197933118,0.28818264981,0.290825444991,0.292073303728,0.291628207434,0.286172132697,0.294867403306,0.293084809145,0.286230579092,0.293046447579



2016.noRobotAerialHarvest.noAugmentMissing,dataset
output_label,AdaBoostRegressor,BaggingRegressor,DecisionTreeRegressor,ExtraTreeRegressor,ExtraTreesRegressor,GradientBoostingRegressor,HuberRegressor,KNeighborsRegressor,KernelRidge,LinearRegression,LinearSVR,MLPRegressor,NuSVR,PLSRegression,PassiveAggressiveRegressor,RANSACRegressor,RandomForestRegressor,SGDRegressor,SVR,random_forest_0,random_forest_1,random_forest_2,random_forest_3,random_forest_4,random_forest_5,random_forest_6,random_forest_7,random_forest_8,random_forest_9
ADF,0.240910485667,0.227602465849,-0.252336618132,-0.163874799204,0.176170329133,0.315366518632,-0.00447225445836,-0.0719697796202,0.254618452578,0.267929075734,-0.775116836893,-168975537.182,0.0129876364093,-25.2672172065,-1.39569202591,-2.20418654628e+19,0.222929616067,-1.53091926182e+43,0.00353940683276,0.327324840767,0.330478523623,0.342159532231,0.328400047165,0.333898423925,0.331438017499,0.342607150157,0.336070224306,0.321098451644,0.341980080487
AD_ICP,0.0777518322053,0.102476905575,-0.357844886508,-0.43209823,-0.0201316143104,0.202563833183,0.103670184747,-0.0823546299769,0.180182767087,0.201959477601,-41.6116943917,-37095839166.9,-0.207898408302,-19.273831616,-0.366167603546,-8.84848863701e+15,0.092884672324,-8.46032223785e+45,-0.108822194425,0.222877649122,0.206547983048,0.22111648887,0.23234913786,0.21746833855,0.215232976787,0.22943676706,0.225687035105,0.212954753053,0.21493635607
Adj_CP,0.46424758209,0.462295354539,0.207879066784,0.214494803337,0.431466142097,0.545896464169,-0.00303983406465,0.287488847673,0.454489420843,0.492498877317,-3.04628388606,-282611183.89,0.301336874534,-16.5986607409,-0.58270651941,-6.92376588044e+15,0.468681219711,-3.20688614801e+43,0.326339662463,0.543118559452,0.536039806725,0.537114927307,0.542933088161,0.540015733888,0.534837505719,0.546268745144,0.535524688867,0.535653856066,0.542163686147
Ash,-0.0475821026999,-0.134562173505,-0.737458636129,-0.837940193705,-0.260952132663,0.0180400848798,-0.00360247026105,-0.0221369967803,0.00966303042025,0.0224733842864,-8.43677770576,-2372257389.01,0.0117498711992,-21.358670764,-0.177565417148,-1.15252727159e+20,-0.123604461121,-5.42028693534e+43,-0.0160758743696,0.0648714934384,0.0591338761006,0.0643509440049,0.059606683565,0.0606027765889,0.0582374768715,0.0491443078844,0.065976710866,0.0591314707013,0.0606920874659
Cellulose,0.251809087243,0.218849546343,-0.184323094338,-0.265575037399,0.188860102788,0.310685801999,-0.00593050377488,-0.0700066271282,0.300571752629,0.284415834183,-0.730602710724,-103952827.989,0.025184261008,-22.7456806941,-1.32519533786,-6.27214121093e+17,0.228093323478,-1.53868403492e+43,0.00588141816702,0.342402756674,0.347157262973,0.358579654111,0.345012298352,0.35542318488,0.342876701532,0.357515498607,0.342831584261,0.3341465543,0.347049189412
Crude_protein,0.448650423526,0.47155253255,0.175012252016,0.187657189694,0.420066417676,0.524833883019,-0.0044442273306,0.300368603697,0.460535009056,0.466043693239,-7.77541327951,-591260607.71,0.2966724388,-18.6614839552,-1.08436166837,-3.1200866639e+19,0.483372550461,-4.0005047945e+43,0.305356965517,0.528396087632,0.521452638195,0.52657405608,0.531496322878,0.528033251329,0.527685936803,0.533121135849,0.530505935506,0.525197386452,0.52589351572
DCAD,-0.138119393976,-0.11857625458,-0.872512896611,-0.757026847514,-0.245512275626,0.063983195218,-0.0408902669563,-0.132827444493,0.0388279948683,0.0454259435968,-0.68047408269,-43557631.2723,-0.00713351520405,-13.9460559476,-0.693970127512,-7.04944669259e+18,-0.121855030639,-3.48148187622e+42,-0.0504002091531,0.0755271925393,0.0667749845478,0.0784545912812,0.0790631699433,0.0729996122797,0.065611512251,0.085798834893,0.0653285052782,0.0724625394886,0.0809725331743
Dry_Matter,0.02500980874,-0.103995045553,-0.912508053547,-0.673417129718,-0.250949586427,0.0850249054003,-0.00669375349872,-0.0467719408232,0.0522398379194,0.0748471255677,-0.426238926922,-2451222750.43,-0.0398324890166,-26.7630773196,-0.772434358814,-1.72818742623e+19,-0.0836391828508,-5.68579445716e+44,-0.0623231483452,0.101618682004,0.0994023094786,0.0834908734522,0.0987514948077,0.100517404093,0.0975755020539,0.0906912402404,0.09951722858,0.09320680954,0.102275064563
EE_Fat,0.344300881726,0.317159190174,-0.0799513302423,-0.0796359432876,0.238212191639,0.402635510888,-1.76955481379,0.0806364034073,0.342843545978,0.348769025541,-103.553464581,-172273629682.0,0.0485938387965,-13.2039767545,-0.143918215935,-9.30934455898e+13,0.323539634261,-8.95379406451e+45,0.0936975315407,0.394222865791,0.401660297685,0.392729529616,0.393741499511,0.393181360347,0.390581417416,0.404535583405,0.399381691165,0.395699732321,0.403850999315
Hemicellulose,0.141317689003,0.0760354598312,-0.535644861431,-0.460165998582,-0.106434407966,0.184439947424,-0.00904826015784,0.0112659060635,0.174365571682,0.157783132877,-1.84482349734,-1503735951.1,0.043988227338,-20.4968829064,-0.640193434447,-1.22024912912e+18,0.0726978268141,-1.13695792848e+44,0.0329446410133,0.215102085196,0.22208740968,0.228831617074,0.233255404248,0.227844772278,0.206734593785,0.225391765069,0.214160451177,0.216041671255,0.216324517498
Lignin,0.143511464534,0.212169477847,-0.372317956947,-0.345961117835,0.154222060257,0.268152415858,-0.00721720615022,0.0909689655781,0.182409020547,0.220153976506,-20.4072818234,-798839294.39,0.126415606198,-24.9704387476,-0.499373088,-1.81813890709e+19,0.209431028742,-2.4067868444e+44,0.124341546107,0.271923450477,0.254850879109,0.261105069537,0.263051644353,0.26566989729,0.258924247205,0.259650904153,0.275384942243,0.2601797164,0.264564201504
NEG_OARDC,0.187392419157,0.193093017002,-0.304585713294,-0.239126525589,0.214742196154,0.255906064004,-0.00407720940024,0.0403748077874,0.158488048501,0.241051640247,-1.48788393787,-146874030.303,0.0859182939591,-26.7183200854,-0.708157697134,-2.9184474902e+18,0.21453521243,-1.97463671465e+43,0.0623496055646,0.298260646904,0.275825219318,0.281391557536,0.284198978272,0.277436437842,0.279031342022,0.286443822029,0.286136988476,0.278840583975,0.288471581111
NEL3x_ADF,-0.0923064038933,-0.0473533303871,-0.946838580257,-0.716056624149,-0.140594348649,0.0349036047034,-0.0631316710622,-0.0488892362337,0.0314363143752,0.024864975074,-0.585452518595,-147736622.901,0.0317226450005,-14.2373541485,-0.690248382081,-9.07115402856e+15,-0.0385150079446,-8.8394229426e+42,-0.0187924540076,0.0904918218432,0.100828537584,0.0946665867294,0.103341702193,0.104321083222,0.0962573372935,0.111165181631,0.113893242738,0.107282352391,0.108293713475
NEL3x_OARDC,0.162861145039,0.211080886141,-0.338256079798,-0.241218905371,0.222594199959,0.284348493008,-0.0029833493664,-0.0272473430613,0.204387351429,0.241181304828,-1.30581384813,-19276144.563,0.0415278958606,-34.9680252431,-0.187033889363,-7.35138410632e+17,0.205439834121,-3.59335027242e+43,0.0143332648184,0.287235131812,0.274172371948,0.284384014236,0.28511971198,0.285263567877,0.277380771256,0.286416279391,0.287069469821,0.27838249659,0.28252349829
NEM_OARDC,0.17202689005,0.224883362437,-0.354074719798,-0.300228871134,0.198827063249,0.266666077053,-0.00440790820419,0.0194468495616,0.163158997954,0.230210372652,-0.742439109002,-86622737.6836,0.0785159277049,-27.0526650478,-0.559976240191,-4.00933435231e+17,0.224699503905,-1.5069363025e+43,0.0583695646861,0.295422164449,0.282080074811,0.276291021515,0.287850356545,0.283291027785,0.274617215118,0.280891379164,0.281174925705,0.276306403263,0.286177310447
NFC,0.377718831442,0.379776430061,-0.0127902880676,0.094381494266,0.313103391882,0.42415608789,-0.0369894941983,0.0337186535007,0.382017738025,0.39005308986,-0.559116764365,-35697437.6768,0.0782587416357,-18.6443682301,-1.04907002768,-7.0415534159e+17,0.370976487159,-7.51233552358e+42,0.0744096215809,0.450767100103,0.456864213612,0.453882381845,0.451801748695,0.448330466477,0.453629939935,0.459494279742,0.452127683818,0.441938734544,0.455315383537
SPCP,0.383898249762,0.375621311279,0.0187455541805,-0.0698971928091,0.292514610113,0.410278290415,-0.00646842093516,0.24955356124,0.383719656719,0.380450951895,-1.9528309543,-3265262.86663,0.0673402372873,-17.2636694174,-1.13441273122,-6.51503386612e+16,0.366766539631,-2.38221297268e+41,0.086195160185,0.446036171312,0.443413469069,0.448632401446,0.446524906432,0.445412517558,0.443365360425,0.453783863454,0.4534602026,0.443962204667,0.447053177771
Starch,0.0200834102215,0.00650228932266,-0.613530947716,-0.677425861609,-0.159349583133,0.0787331727554,-0.0030927345807,-0.067986978419,0.0723684295063,0.0587321689434,-3.12764681856,-16127071482.3,-0.0708538620993,-19.8294961055,-0.316274577423,-5.67409399838e+19,0.00239511525149,-6.19568044114e+44,-0.077157955948,0.144920846169,0.141595840717,0.139262116538,0.134710760717,0.152174033271,0.131224752215,0.144021298786,0.144129121449,0.143908517914,0.142644764512
TDN_OARDC,0.0728320591636,0.0265797569227,-0.540058222305,-0.521848446914,-0.0574097509169,0.142040402509,-0.00657220963258,0.0120555487103,0.109871831296,0.132400676354,-1.1122822281,-194788644.741,0.067909061768,-21.6209922896,-0.368494383222,-2.22703985583e+18,0.00319605885382,-1.63730438862e+43,0.0628037677005,0.170005376766,0.174535642737,0.167321561802,0.176223590702,0.168171923315,0.169582080142,0.17956865696,0.184572520869,0.170260649423,0.171922595848
WSC_Sugar,0.431776217849,0.395038260059,0.152244511101,0.116385404382,0.398842596298,0.480526816551,-0.0463257633988,0.0728947119153,0.430629635292,0.440368735109,-0.913450362391,-74700360.2638,0.0836707279488,-19.1029620038,-1.01200845087,-1.62812848201e+18,0.388933645522,-9.0330034144e+42,0.0692374329048,0.491674435006,0.489520674246,0.490589239377,0.494654950957,0.49644692964,0.491807446606,0.499995658616,0.490273991291,0.488657293129,0.493771614991
aNDFom,0.269156024651,0.264465715724,-0.172482681543,-0.0407673444354,0.266095719828,0.339204317465,-0.0105312682841,-0.052945030276,0.271838409537,0.293870860001,-0.558053358185,-70193889.2819,0.0362419199544,-26.4461028395,-1.03050617132,-2.19343822221e+18,0.261351801199,-1.06907429322e+43,0.00690998191368,0.373957238018,0.367413630796,0.376406180228,0.36145188095,0.367689613688,0.362982653694,0.366273117192,0.371573847932,0.355529983824,0.377099527826
zOverall,0.187487933405,0.179080721792,-0.334934961075,-0.295683151313,0.108303967685,0.268494566049,-0.0921811159409,0.027411278682,0.221841086488,0.238832586734,-9.60157817246,-11171052792.1,0.0529674252753,-21.389044384,-0.701798111784,-1.33568543142e+19,0.17963382797,-9.16215646e+44,0.0472922730832,0.292197933118,0.28818264981,0.290825444991,0.292073303728,0.291628207434,0.286172132697,0.294867403306,0.293084809145,0.286230579092,0.293046447579
