Mean,Variance,InboundsScore
0.928375,0.006044,0.961957
1.042049,0.002420,0.962073
1.017136,0.001938,0.989144
0.986085,0.002297,0.989305
1.028982,0.001876,0.989286
0.923855,0.004311,0.945588
1.034777,0.001709,0.982801
1.044636,0.002663,0.976514
1.014187,0.002230,0.986982
1.030252,0.001586,0.974392
1.035423,0.001402,0.975550
0.985493,0.003223,0.988220
1.012046,0.001999,0.983412
1.038005,0.002511,0.966749
1.046044,0.001579,0.991627
1.050391,0.002392,0.973226
1.044337,0.001984,0.981432
0.955630,0.002544,0.945666
0.939294,0.003043,0.984300
0.939207,0.003964,0.935484
1.019145,0.001675,0.982906
1.009493,0.002044,0.984635
0.881943,0.004888,0.971471
0.983369,0.002124,0.982346
0.956978,0.002238,0.970840
0.988492,0.001571,0.992762
0.911864,0.003124,0.975578
0.987872,0.002120,0.971535
1.039880,0.001995,0.969174
0.933145,0.003042,0.990577
0.897018,0.003488,0.973822
1.006292,0.002022,0.966790
0.986527,0.002148,0.984634
0.840346,0.002407,0.981322
0.983884,0.001650,0.951691
1.050749,0.002149,0.964020
1.005321,0.001451,0.997661
1.009870,0.003086,0.977621
1.028052,0.002624,0.962240
0.964846,0.002472,0.948895
1.028075,0.004572,0.805073
0.987731,0.004571,0.941691
0.931877,0.003173,0.977242
0.951619,0.002649,0.981840
1.034893,0.002891,0.946738
0.970357,0.004517,0.964885
1.026199,0.002984,0.983073
0.924466,0.002271,0.953488
0.935420,0.003558,0.926531
0.925154,0.002108,0.980964
0.960705,0.003650,0.917251
1.005290,0.002547,0.989064
0.905719,0.002777,0.975443
0.952217,0.003425,0.905852
0.935768,0.002653,0.974087
0.974940,0.003105,0.962916
1.029840,0.001909,0.992736
1.031185,0.002653,0.976744
1.044049,0.002454,0.963975
0.968601,0.002036,0.987074
0.929067,0.002780,0.966079
0.974705,0.001670,0.953970
1.024848,0.002110,0.977995
1.010565,0.001555,0.989183
0.955293,0.002355,0.983806
1.015203,0.001874,0.970663
1.047757,0.003370,0.870419
0.903448,0.002825,0.960422
0.958121,0.003138,0.952612
1.013414,0.002950,0.949020
1.032393,0.002214,0.975031
1.003078,0.002075,0.978313
0.999528,0.004871,0.951773
1.030292,0.002234,0.974010
0.966914,0.003590,0.979532
1.038647,0.001839,0.985019
0.986435,0.004732,0.967617
0.911227,0.004790,0.949386
1.044054,0.002300,0.950820
0.925367,0.003359,0.935792
0.950297,0.003278,0.944030
0.977891,0.003968,0.965567
0.871599,0.004566,0.943885
1.058758,0.003177,0.892911
0.951077,0.005170,0.903047
0.935024,0.002864,0.973585
1.005081,0.002562,0.895105
0.916031,0.002459,0.988297
0.860604,0.002388,0.972332
0.953939,0.001890,0.989286
0.898260,0.002341,0.992620
1.030309,0.002043,0.986163
0.898196,0.002111,0.991228
0.992333,0.002306,0.979419
1.017623,0.002520,0.992780
0.957202,0.003487,0.961201
0.910140,0.002942,0.990979
1.011424,0.001976,0.991889
1.054948,0.002855,0.984146
1.032781,0.001480,0.980347
1.041507,0.003054,0.951087
1.023324,0.001364,0.988053
1.041721,0.003663,0.816092
0.973085,0.002199,0.979953
0.987551,0.002579,0.950780
1.032023,0.001292,0.992883
0.951476,0.002545,0.988142
1.042225,0.001710,0.971129
0.881917,0.004542,0.912983
1.038750,0.002414,0.927397
0.934452,0.004728,0.967543
1.054399,0.002474,0.964529
0.897409,0.004107,0.971354
0.939514,0.002691,0.972549
1.005091,0.003195,0.955186
0.880670,0.002508,0.989770
0.823753,0.002868,0.969477
1.014582,0.002534,0.953260
1.000907,0.001547,0.991637
0.990454,0.002226,0.970588
1.006861,0.001553,0.994193
1.020054,0.004895,0.957478
0.956790,0.004408,0.980000
1.024163,0.002356,0.984273
1.023668,0.004450,0.986996
0.963646,0.001648,0.992674
0.968490,0.002158,0.985731
1.048964,0.001201,0.992949
0.994687,0.002632,0.990291
1.039662,0.001710,0.997543
1.032975,0.002155,0.949068
1.043003,0.001531,0.975827
0.925906,0.002796,0.920391
0.999182,0.002197,0.991696
1.017161,0.004973,0.955017
1.037406,0.001587,0.973418
0.956790,0.002608,0.979670
0.890145,0.002848,0.985056
0.984752,0.005197,0.959635
1.036877,0.002703,0.962916
0.977578,0.001657,0.958384
1.024458,0.001968,0.949176
1.006983,0.001709,0.972053
1.006513,0.002471,0.924411
0.934896,0.003258,0.968867
0.995648,0.001938,0.987212
1.019366,0.001559,0.938303
0.933507,0.003833,0.955186
0.867786,0.005173,0.949568
0.998466,0.001535,0.980050
1.012080,0.002477,0.951219
0.973044,0.002518,0.969415
0.996001,0.001495,0.985450
0.983962,0.001464,0.990521
1.018423,0.001933,0.977832
0.924273,0.002382,0.993671
0.976604,0.003270,0.983759
0.989211,0.002059,0.984127
1.020544,0.001349,0.991525
1.037989,0.002041,0.991369
0.972742,0.002870,0.985093
1.026549,0.001021,0.995402
1.030106,0.002029,0.990419
0.896473,0.003435,0.985788
0.948866,0.002354,0.977273
1.016604,0.001741,0.982415
0.933243,0.003297,0.978920
1.041735,0.001219,0.984412
1.026741,0.002882,0.965333
0.926078,0.002986,0.966387
0.939293,0.003867,0.967936
1.044910,0.002315,0.946309
0.978396,0.002353,0.953488
1.030290,0.002718,0.949535
1.014425,0.002880,0.969003
0.908614,0.003463,0.979310
0.927742,0.002740,0.970399
0.976796,0.002419,0.964567
0.828471,0.004629,0.903323
0.837180,0.001877,0.986631
0.928018,0.002532,0.976714
0.987093,0.002586,0.974638
0.993162,0.001504,0.978723
0.987973,0.002548,0.979248
0.912843,0.002705,0.976127
0.846479,0.002026,0.958631
0.836714,0.001616,0.989474
0.876962,0.002160,0.986041
0.981197,0.003319,0.957672
0.947284,0.003299,0.960744
0.948032,0.004428,0.985207
1.036370,0.003212,0.944730
0.993411,0.002175,0.972772
0.871179,0.002582,0.988708
1.039835,0.001992,0.991587
1.034038,0.001807,0.988124
0.956568,0.003025,0.992849
1.009892,0.002554,0.972619
1.025704,0.002329,0.992718
0.983210,0.003511,0.985037
0.832361,0.001229,0.972422
1.051581,0.001654,0.972705
1.046803,0.002120,0.968170
1.020192,0.006788,0.935880
0.938661,0.003938,0.923505
0.908059,0.002684,0.959722
1.007563,0.002748,0.971576
0.955863,0.001896,0.972323
0.946548,0.002683,0.969617
0.968353,0.002624,0.975062
1.011149,0.002061,0.981176
0.971578,0.003194,0.969655
0.943785,0.004680,0.964780
0.997008,0.002110,0.979192
0.987209,0.001339,0.988861
1.017742,0.001786,0.966624
0.968358,0.003385,0.969895
1.008688,0.001995,0.967296
0.833762,0.002366,0.970207
0.919236,0.003278,0.983355
1.018218,0.002756,0.969287
0.886244,0.002557,0.976339
1.020216,0.001749,0.969466
0.947975,0.002424,0.992727
0.973347,0.001500,0.990621
0.889867,0.002085,0.979947
1.039696,0.001538,0.970979
1.032917,0.001642,0.988152
1.010453,0.004608,0.862216
0.914133,0.003965,0.963504
0.865376,0.001931,0.979301
0.919825,0.003443,0.942149
0.877967,0.006064,0.958940
0.972222,0.006672,0.908805
0.931741,0.003318,0.956076
0.834860,0.001437,0.984127
0.834508,0.001142,0.983544
0.920784,0.004828,0.963343
0.864610,0.002300,0.978349
0.875574,0.003819,0.980695
0.881376,0.002889,0.981004
0.836048,0.000715,0.988024
0.847369,0.002501,0.985696
0.881110,0.002726,0.927536
0.831688,0.001632,0.964240
0.837686,0.001199,0.978022
0.829401,0.001822,0.933873
0.857940,0.002479,0.976532
0.821027,0.001180,0.975796
0.838662,0.001467,0.990099
0.854859,0.002239,0.985677
0.888680,0.003819,0.966759
0.872462,0.003902,0.964000
0.924309,0.003212,0.982659
0.833131,0.001021,0.971214
0.943043,0.004177,0.947773
0.829679,0.004155,0.935933
0.846265,0.001908,0.975484
0.986139,0.005733,0.927673
0.833007,0.002050,0.960000
0.840157,0.002406,0.974127
0.837070,0.002271,0.953652
0.879839,0.002296,0.914685
0.838048,0.001281,0.991484
0.850688,0.002461,0.967378
0.955752,0.003249,0.967864
0.944150,0.002850,0.956923
0.826946,0.001785,0.991060
0.855718,0.002286,0.986911
0.839610,0.001564,0.977720
0.841831,0.001222,0.990476
0.902147,0.003506,0.979562
0.847641,0.002932,0.980720
0.970815,0.002215,0.970588
0.873072,0.003176,0.950980
0.863035,0.003270,0.954301
0.858356,0.002010,0.943925
0.844893,0.003219,0.886736
0.840542,0.001085,0.969250
0.834732,0.001873,0.972037
0.865818,0.003010,0.949153
0.902539,0.004409,0.962716
0.924640,0.007076,0.854484
0.837231,0.001979,0.969325
0.859253,0.006561,0.954612
0.837048,0.001412,0.979567
0.880774,0.004773,0.978510
0.843175,0.001386,0.986889
0.903724,0.003806,0.976812
0.848102,0.001711,0.985697
0.845522,0.002272,0.977273
0.843418,0.002788,0.978093
0.863226,0.002610,0.990050
0.886905,0.003878,0.956399
0.830645,0.001681,0.974684
1.040511,0.003373,0.939668
