Mean,Variance,InboundsScore
66.777336,264.944031,0.975062
76.769096,280.402161,0.957589
89.197166,443.791168,0.970437
78.976700,336.435791,0.987472
75.403381,249.674973,0.986284
79.306641,318.750610,0.983471
102.387207,1155.747070,0.879044
59.287601,271.263336,0.974457
78.811409,545.368286,0.944654
94.672607,730.181091,0.930334
84.985039,408.941376,0.972296
81.953957,333.199829,0.995255
81.653549,622.251892,0.928669
84.864227,372.031708,0.956311
75.776024,292.288147,0.982368
88.076553,294.761414,0.990232
76.733002,220.975845,0.981798
55.660164,864.749329,0.946704
99.734245,943.400513,0.951684
55.017868,441.455566,0.948680
-3.618156,531.085632,0.932331
81.299400,406.879608,0.975400
58.598366,390.384918,0.939394
97.124702,884.346863,0.900421
65.478020,570.592285,0.906685
60.500519,333.183502,0.986146
89.033409,489.560669,0.849108
58.905735,187.409225,0.989418
58.403130,243.000443,0.989116
62.296211,373.351379,0.982301
56.159676,231.998978,0.984791
94.107880,504.632263,0.974093
60.854965,193.760162,0.993925
83.406975,271.980927,0.989064
83.017052,283.577332,0.991667
74.770737,362.355621,0.964240
62.423843,175.076996,0.991239
77.274849,256.806091,0.994451
89.004395,220.088013,0.988778
93.843018,386.171906,0.977099
105.558693,543.909119,0.947001
76.832512,190.819992,0.997717
87.067902,234.137115,0.852332
79.541580,402.982880,0.988662
74.104332,133.454544,0.983146
92.351059,442.602936,0.988708
73.767548,278.091766,0.989362
96.987595,473.844299,0.958175
59.050243,331.784943,0.931436
89.431107,528.541382,0.924347
39.055950,932.221924,0.963397
97.099495,714.934998,0.960055
58.357559,486.129944,0.968526
65.670555,116.471863,0.977435
78.752296,274.590912,0.960591
55.003620,280.001190,0.983007
45.682369,605.677612,0.951471
77.567703,354.779816,0.967990
75.287697,131.292328,0.988950
79.259476,171.543427,0.987457
74.428902,235.865204,0.991982
89.292114,890.943298,0.971272
74.069641,458.539673,0.975515
95.367928,460.306549,0.975389
69.645790,367.165070,0.984416
67.075813,172.922638,0.991851
71.361931,338.857758,0.986486
99.285027,515.567810,0.990956
75.563004,204.404251,0.993274
92.211487,348.840820,0.993812
103.670929,774.911316,0.950685
98.775803,522.125061,0.976409
69.571381,364.212097,0.923377
81.654480,206.517029,0.998851
3.194042,779.817322,0.940298
91.744011,504.596497,0.967347
70.646294,228.749969,0.981862
56.904942,248.717499,0.975066
80.446350,394.293793,0.973269
85.377228,281.615173,0.958580
76.837715,194.121292,0.969457
91.337303,443.189514,0.942819
80.062103,223.767105,0.988558
83.672722,404.768951,0.917550
54.055775,301.702484,0.981366
76.813278,137.761536,0.983945
82.367653,531.453918,0.944307
56.383198,441.508728,0.959945
52.938934,456.265869,0.953891
79.321198,272.126251,0.988751
69.458206,376.586517,0.957816
71.031158,349.379059,0.962190
86.502266,299.926208,0.981176
76.997383,152.949417,0.996544
84.427376,235.732544,0.990279
62.045429,190.070206,0.992727
68.198746,230.004593,0.981481
80.055954,213.062668,0.983589
87.302994,415.410889,0.983587
86.505608,316.777069,0.987760
78.868538,243.163345,0.996571
90.653214,344.092987,0.992710
90.813957,708.082397,0.980595
56.599251,219.237839,0.992593
73.551025,339.317932,0.974296
76.927162,222.140717,0.990815
64.123917,190.258911,0.984029
82.087540,336.369141,0.991369
85.205116,227.159561,0.966622
62.919697,228.286819,0.965131
-7.014320,375.699829,0.943434
88.780258,397.290802,0.965649
78.633873,424.673981,0.944444
86.954666,511.496155,0.957143
88.429726,569.626892,0.954037
68.165741,370.059418,0.980663
66.813065,318.627808,0.968193
82.097885,422.470978,0.973180
31.234190,849.504822,0.930091
46.496933,468.193329,0.977454
64.779892,252.327606,0.978670
79.654617,339.768921,0.973881
70.214439,306.906036,0.988916
84.592690,190.461136,0.992966
62.632542,289.170654,0.984733
47.623909,529.640747,0.972973
39.173981,567.357117,0.983153
53.294521,128.710846,0.985770
83.462509,249.444778,0.952746
-6.462758,482.156342,0.966102
74.769951,359.688599,0.992228
91.061409,516.049072,0.957340
86.170845,429.218018,0.975030
55.100052,293.554382,0.993179
88.537247,347.890198,0.987730
97.372749,524.861023,0.991139
84.074043,226.099182,0.995192
79.121490,233.001617,0.986175
85.372986,452.414642,0.992602
81.125092,197.428024,0.984055
29.692402,245.609589,0.979616
91.724228,575.066650,0.970052
94.684883,433.965363,0.976378
80.932083,329.492828,0.942238
69.949844,599.799622,0.913907
70.442062,340.308655,0.959792
77.759232,238.230286,0.960479
71.228973,272.430206,0.976829
69.345528,250.431015,0.954094
70.135231,396.883331,0.978233
77.932846,231.345718,0.988235
69.768501,150.570816,0.985203
66.332176,336.273407,0.966538
69.831352,183.604034,0.982311
81.243935,185.945770,0.989842
84.121498,387.701324,0.961722
74.970284,351.816833,0.973913
75.931023,208.250244,0.977461
36.457924,422.564911,0.976942
57.076405,229.907623,0.968254
77.018890,370.755737,0.927381
58.573582,235.511200,0.971464
81.689453,432.500885,0.971393
64.038475,171.568649,0.991973
74.020363,243.401932,0.984055
56.457676,198.840149,0.977573
84.626289,401.235718,0.982434
92.255547,529.739441,0.978261
90.041725,1099.729004,0.859281
17.300957,404.215698,0.976316
31.260349,285.997223,0.981084
21.712231,321.571350,0.951469
56.307865,262.558838,0.932292
26.962980,707.671387,0.924332
68.014221,400.555542,0.971660
32.832298,488.948730,0.961353
25.386795,249.863968,0.990708
17.607050,371.287262,0.962567
20.933632,276.032532,0.985384
56.130619,438.741516,0.984330
17.401949,345.269012,0.985093
35.201435,348.904633,0.989273
21.098005,393.922546,0.987059
26.293936,305.422607,0.961801
35.090633,377.546600,0.951911
32.989376,254.379272,0.966460
38.098534,386.928711,0.940000
28.999468,279.811218,0.996495
28.661076,569.118835,0.966190
30.224537,391.319672,0.994041
45.248096,314.541931,0.987063
54.250664,245.513687,0.940492
51.923714,279.811096,0.967422
22.554081,372.729401,0.985112
44.823826,445.364075,0.987671
73.016808,488.032898,0.959155
36.388889,570.747070,0.956000
40.165825,503.584259,0.974260
3.897258,662.672729,0.971751
29.028511,589.029846,0.968296
35.992893,297.177124,0.978372
30.177961,417.636292,0.971903
33.730106,566.629700,0.956764
28.150290,280.747406,0.991917
17.271980,155.564438,0.976526
-6.340485,581.894409,0.952741
73.639664,471.416229,0.976712
31.446978,500.496826,0.971317
53.857227,265.905487,0.961644
26.185650,296.050720,0.979038
23.219519,218.336441,0.996503
30.218956,416.049408,0.978562
26.728621,302.905792,0.979191
78.914299,331.343567,0.972513
28.365192,465.564972,0.966871
37.600643,598.500183,0.956410
26.437052,386.622345,0.952264
50.916138,516.004456,0.826772
35.727940,346.784637,0.967296
27.004524,338.247620,0.977025
29.972424,493.628448,0.956975
56.905663,403.340027,0.957567
8.295044,886.222107,0.887789
37.305668,280.794678,0.958656
19.171232,554.577698,0.963198
25.075260,257.692139,0.986348
16.795931,276.017914,0.995152
14.127743,189.369461,0.990981
63.183830,286.313293,0.967005
43.410519,375.823364,0.984576
25.961922,244.823822,0.993969
26.413748,379.366669,0.975124
19.892649,257.359711,0.987028
38.067596,559.627747,0.954606
29.135509,255.226944,0.975057
14.323286,657.415955,0.933852
17.803791,1452.738037,0.930380
27.744640,524.175842,0.948020
39.584522,1099.739502,0.946367
27.102953,420.866547,0.990814
32.355034,643.150085,0.977433
19.601067,427.489319,0.980626
15.178315,726.667236,0.984026
33.719898,1314.246582,0.858628
25.922459,663.567200,0.970043
17.952419,692.799622,0.991349
-4.484442,459.858734,0.940945
37.324577,578.111389,0.932692
22.001471,401.483948,0.989056
21.214180,456.974945,0.994358
24.191313,336.205414,0.988010
31.092657,430.229218,0.978448
18.578749,431.282501,0.969745
34.524464,415.107697,0.973262
18.801531,707.478760,0.971275
12.023152,787.656433,0.969858
30.053789,409.484192,0.978408
19.771261,1332.751953,0.891344
31.780855,225.592453,0.988981
40.909832,605.900818,0.944286
