fileName,hue,sat
Rw69Rw72Ra03.png,99.1675234339,15.8343443507
Rw69Rw72Ra04.png,91.8701244693,25.1821569064
Rw69Rw72Ra05.png,99.1073779082,35.0785255143
Rw69Rw72Ra06.png,97.1142861892,33.9776350695
Rw69Rw72Ra07.png,93.7809358378,43.0992129852
Rw69Rw72Ra08.png,91.9623608582,29.5575005356
Rw69Rw72Ra09.png,100.5082698775,32.6780956771
Rw69Rw72Ra10.png,107.7284834094,25.6455801488
Rw69Rw72Ra11.png,109.9877141345,23.1405296347
Rw69Rw72Ra12.png,95.5641181737,32.7921008423
Rw13Rw16Ra29.png,104.7804730057,26.2815196827
Rw69Rw72Ra13.png,88.9568980018,29.96019204
Rw69Rw72Ra14.png,107.1527458515,22.9748976333
Rw69Rw72Ra15.png,95.8766448864,30.6543713026
Rw69Rw72Ra16.png,87.5369689786,17.8960277558
Rw69Rw72Ra17.png,94.7729018128,31.6860610934
Rw69Rw72Ra18.png,103.4593272163,27.3630620504
Rw69Rw72Ra19.png,88.168049546,31.4080212416
Rw69Rw72Ra20.png,96.0684170593,25.1240329159
Rw69Rw72Ra21.png,93.5128785857,18.7994905268
Rw69Rw72Ra22.png,94.8746202899,18.0933625124
Rw13Rw16Ra30.png,94.5768297983,18.600294372
Rw69Rw72Ra23.png,101.9976893464,24.3743226591
Rw69Rw72Ra24.png,90.1223132122,30.6245009216
Rw69Rw72Ra25.png,90.7219181372,26.0929136031
Rw69Rw72Ra26.png,88.1191598652,16.2021303053
Rw69Rw72Ra27.png,95.2722021244,22.3588365481
Rw69Rw72Ra28.png,99.4810347129,25.1634567784
Rw69Rw72Ra29.png,105.6324648831,24.7038123336
Rw69Rw72Ra30.png,106.5890395898,19.0660214686
Rw69Rw72Ra31.png,111.4051815516,22.9454783038
Rw69Rw72Ra32.png,112.4313866914,17.7870110128
Rw13Rw16Ra31.png,93.2609371621,35.6058710621
Rw73Rw76Ra01.png,103.6024953824,24.5143781442
Rw73Rw76Ra02.png,104.7907545568,28.1929814299
Rw73Rw76Ra03.png,101.7691773808,28.9966616436
Rw73Rw76Ra04.png,96.8917940942,31.8431673568
Rw73Rw76Ra05.png,106.6399088844,29.9069955228
Rw73Rw76Ra06.png,106.77373741,29.885323009
Rw73Rw76Ra07.png,107.1139848315,32.9916941365
Rw73Rw76Ra08.png,98.3829201384,36.8282495981
Rw73Rw76Ra09.png,91.8693269769,29.0089523016
Rw73Rw76Ra10.png,99.7862326774,30.7235205226
Rw13Rw16Ra32.png,121.0144614031,16.5076765797
Rw73Rw76Ra11.png,90.5219237663,33.8825615221
Rw73Rw76Ra12.png,94.9932250234,34.8942342407
Rw73Rw76Ra13.png,90.9067635965,30.5777255804
Rw73Rw76Ra14.png,106.4124657904,26.8752465196
Rw73Rw76Ra15.png,97.8270721123,24.4847704647
Rw73Rw76Ra16.png,98.2203779498,25.9475559618
Rw73Rw76Ra17.png,96.4774531832,32.8735459134
Rw73Rw76Ra18.png,92.8024972852,32.5610757025
Rw73Rw76Ra19.png,86.3892555261,24.8115519424
Rw73Rw76Ra20.png,86.0145227483,32.3907896046
Rw17Rw20Ra01.png,89.5191330938,26.9556456334
Rw73Rw76Ra21.png,96.5995337444,20.6730670726
Rw73Rw76Ra22.png,97.6149980669,18.9657841302
Rw73Rw76Ra23.png,101.9324874904,30.1959903053
Rw73Rw76Ra24.png,84.7255875493,28.9987673917
Rw73Rw76Ra25.png,92.047534791,22.5917611903
Rw73Rw76Ra26.png,95.7781106326,29.6710226196
Rw73Rw76Ra27.png,92.9577327154,31.8687586961
Rw73Rw76Ra28.png,92.6031630395,22.7210213748
Rw73Rw76Ra29.png,94.9983952975,21.9456426623
Rw73Rw76Ra30.png,101.2842688277,20.4158772976
Rw17Rw20Ra02.png,93.9655130249,36.3743111619
Rw101Rw104Ra08.png,89.9917868523,39.1201301991
Rw73Rw76Ra31.png,96.2785614143,20.3479099467
Rw73Rw76Ra32.png,110.9162481453,16.1505012879
Rw77Rw80Ra01.png,99.9029300082,30.4720115274
Rw77Rw80Ra02.png,100.4263972445,34.005173765
Rw77Rw80Ra03.png,98.7184105581,25.6826411731
Rw77Rw80Ra04.png,107.585670386,27.5778213098
Rw77Rw80Ra05.png,109.715244372,24.4556903638
Rw77Rw80Ra06.png,106.5064775035,30.6766909589
Rw77Rw80Ra07.png,99.0369497965,39.2812283404
Rw77Rw80Ra08.png,93.1621346198,31.9054196319
Rw17Rw20Ra03.png,100.6822531757,23.1603229874
Rw77Rw80Ra09.png,95.7712598624,19.1273183846
Rw77Rw80Ra10.png,97.510166814,35.036764384
Rw77Rw80Ra11.png,97.3917211694,29.9225354656
Rw77Rw80Ra12.png,96.8507196245,35.6945455815
Rw77Rw80Ra13.png,91.7561631987,34.4328713776
Rw77Rw80Ra14.png,99.8297612323,29.7044337384
Rw77Rw80Ra15.png,99.9880246913,30.5282005046
Rw77Rw80Ra16.png,98.0081780447,31.0478790734
Rw77Rw80Ra17.png,102.9035477036,28.7986386373
Rw77Rw80Ra18.png,86.916457025,25.4773705249
Rw17Rw20Ra04.png,86.9518236225,26.797250924
Rw77Rw80Ra19.png,92.0052971343,28.3806963804
Rw77Rw80Ra20.png,86.3981482373,26.2566998343
Rw77Rw80Ra21.png,87.951660634,27.0714117457
Rw77Rw80Ra22.png,92.3072978439,31.1898318512
Rw77Rw80Ra23.png,105.5152537099,24.7213752347
Rw77Rw80Ra24.png,95.2535968356,28.2295149841
Rw77Rw80Ra25.png,96.6514140934,25.6831050954
Rw77Rw80Ra26.png,89.7296639878,24.379370806
Rw77Rw80Ra27.png,95.4891793369,23.8604439099
Rw77Rw80Ra28.png,88.2815339344,25.0420526684
Rw17Rw20Ra05.png,96.5987597973,38.4409607136
Rw77Rw80Ra29.png,92.7537073586,25.5898529471
Rw77Rw80Ra30.png,108.64557735,22.5998913776
Rw77Rw80Ra31.png,106.1775652925,23.7933944286
Rw77Rw80Ra32.png,106.5134366755,22.4956151907
Rw81Rw84Ra01.png,102.8438348877,26.1587180277
Rw81Rw84Ra02.png,108.3473279424,24.5787586706
Rw81Rw84Ra03.png,102.460829627,26.3593817969
Rw81Rw84Ra04.png,96.6896670076,35.0235303058
Rw81Rw84Ra05.png,96.1223012854,35.5442563154
Rw81Rw84Ra06.png,103.2810194701,30.46308599
Rw17Rw20Ra06.png,90.2571633476,26.592189609
Rw81Rw84Ra07.png,94.2665762165,32.3669518406
Rw81Rw84Ra08.png,99.4563326913,29.1575505904
Rw81Rw84Ra09.png,91.7051109485,24.1796807806
Rw81Rw84Ra10.png,97.2334399607,35.9427545431
Rw81Rw84Ra11.png,89.6227455011,32.6256001716
Rw81Rw84Ra12.png,100.7593281466,26.9780509347
Rw81Rw84Ra13.png,92.45780936,38.2567887466
Rw81Rw84Ra14.png,102.9009192225,29.5646925117
Rw81Rw84Ra15.png,104.2751336862,18.314382714
Rw81Rw84Ra16.png,98.8698921109,28.2625118636
Rw17Rw20Ra07.png,97.6190388,31.3619587484
Rw81Rw84Ra17.png,101.0275943064,29.7037167275
Rw81Rw84Ra18.png,106.6541931183,22.2837671746
Rw81Rw84Ra19.png,97.7896433703,27.589837159
Rw81Rw84Ra20.png,96.0261849926,31.6859571656
Rw81Rw84Ra21.png,89.0608535261,27.8429155247
Rw81Rw84Ra22.png,101.6920645443,24.6830982021
Rw81Rw84Ra23.png,94.3689462408,21.9970245102
Rw81Rw84Ra24.png,102.4042207175,29.3768671721
Rw81Rw84Ra25.png,99.2169865635,28.0572004856
Rw81Rw84Ra26.png,95.6012524273,22.4390262491
Rw17Rw20Ra08.png,96.4792504713,22.0712243336
Rw81Rw84Ra27.png,89.3633306075,23.2700487452
Rw81Rw84Ra28.png,90.2267748843,24.4025015182
Rw81Rw84Ra29.png,90.9907226137,24.3126218947
Rw81Rw84Ra30.png,0,0
Rw81Rw84Ra31.png,108.2073690097,22.2480444507
Rw81Rw84Ra32.png,92.6900642803,15.9827343736
Rw85Rw88Ra04.png,97.9753394487,34.5925355627
Rw85Rw88Ra05.png,98.2445080109,33.6162039295
Rw85Rw88Ra06.png,90.7665695827,26.4016587164
Rw85Rw88Ra07.png,93.9288431543,19.4499768993
Rw17Rw20Ra09.png,101.0137233382,31.8380902264
Rw85Rw88Ra08.png,97.3917211694,29.9225354656
Rw85Rw88Ra09.png,89.09133306,42.4820593121
Rw85Rw88Ra10.png,88.1833255682,28.4155738842
Rw85Rw88Ra11.png,94.1596993625,33.5672369681
Rw85Rw88Ra12.png,90.9417682508,28.985604648
Rw85Rw88Ra13.png,95.9358648065,23.2767108031
Rw85Rw88Ra14.png,94.5839647307,36.3718101942
Rw85Rw88Ra15.png,89.1596496045,41.6791580657
Rw85Rw88Ra16.png,86.0603160984,42.3383642915
Rw85Rw88Ra17.png,88.5226458312,29.0513088317
Rw17Rw20Ra10.png,103.6908584551,33.2392683438
Rw85Rw88Ra18.png,89.2389782875,27.3063503325
Rw85Rw88Ra19.png,96.7547817158,33.6218899885
Rw85Rw88Ra20.png,89.5988044546,12.5995492688
Rw85Rw88Ra21.png,95.3182789019,29.1164275568
Rw85Rw88Ra22.png,107.0962036215,24.7612825799
Rw85Rw88Ra23.png,98.5413576494,33.6866026236
Rw85Rw88Ra24.png,92.266137593,29.1942581212
Rw85Rw88Ra25.png,88.0017651552,27.3223433331
Rw85Rw88Ra26.png,96.3305080439,22.8387251416
Rw85Rw88Ra27.png,0,0
Rw17Rw20Ra11.png,98.469578096,34.4920965862
Rw85Rw88Ra28.png,86.2377335399,35.3645728883
Rw89Rw92Ra04.png,98.3691422925,28.1070281858
Rw89Rw92Ra05.png,97.4591952783,36.4018554082
Rw89Rw92Ra06.png,89.9567332489,39.3200405523
Rw89Rw92Ra07.png,87.1047227038,23.1200660278
Rw89Rw92Ra08.png,85.7055077421,23.1218646451
Rw89Rw92Ra09.png,91.0826086417,37.3081217565
Rw89Rw92Ra10.png,94.0008068825,32.068837605
Rw89Rw92Ra11.png,103.7990918318,29.0198638148
Rw89Rw92Ra12.png,90.0681239122,28.6347654866
Rw17Rw20Ra12.png,95.7614567146,25.8617738021
Rw101Rw104Ra09.png,90.6167130784,38.4158875848
Rw89Rw92Ra13.png,90.5280557344,33.8514361838
Rw89Rw92Ra14.png,94.5842505937,26.2350581272
Rw89Rw92Ra15.png,91.1245055581,30.3617745137
Rw89Rw92Ra16.png,95.2886742907,33.2290627624
Rw89Rw92Ra17.png,85.6225680344,27.5203837003
Rw89Rw92Ra18.png,98.3594928864,26.7565076352
Rw89Rw92Ra19.png,92.1749633113,36.8383598678
Rw89Rw92Ra20.png,98.5584422936,25.8054426457
Rw89Rw92Ra21.png,97.0987376713,29.2167105499
Rw89Rw92Ra22.png,94.9454674485,30.8610381731
Rw17Rw20Ra13.png,95.3357773199,36.0059486578
Rw89Rw92Ra23.png,91.3214067424,29.7294352567
Rw89Rw92Ra24.png,91.5219486231,22.5332585479
Rw89Rw92Ra25.png,88.9738277511,24.9263219206
Rw89Rw92Ra26.png,91.2839711728,19.3148074427
Rw89Rw92Ra27.png,90.5411184853,20.5443008653
Rw89Rw92Ra28.png,88.67331681,39.2037865258
Rw93Rw96Ra04.png,90.9126203199,26.3062705692
Rw93Rw96Ra05.png,99.7793077595,31.0290759752
Rw93Rw96Ra06.png,87.363942391,43.7931620911
Rw93Rw96Ra07.png,91.8969149361,34.4703076675
Rw17Rw20Ra14.png,101.9595006877,31.0219879722
Rw93Rw96Ra08.png,91.4578860369,38.4330437455
Rw93Rw96Ra09.png,97.120994774,31.0841760353
Rw93Rw96Ra10.png,86.9441819433,28.9836939758
Rw93Rw96Ra11.png,102.7051301226,27.3925750094
Rw93Rw96Ra12.png,86.4403280241,26.3945640121
Rw93Rw96Ra13.png,85.075584319,28.4748623862
Rw93Rw96Ra14.png,91.904246921,33.1313828707
Rw93Rw96Ra15.png,87.4307063763,21.0623331924
Rw93Rw96Ra16.png,93.6744898903,26.5255112125
Rw93Rw96Ra17.png,87.8389636037,22.829433566
Rw17Rw20Ra15.png,96.5283376946,38.3704398736
Rw93Rw96Ra18.png,98.7659703828,29.3950270427
Rw93Rw96Ra19.png,96.9566197083,31.4550462075
Rw93Rw96Ra20.png,91.3115950689,27.5158905327
Rw93Rw96Ra21.png,90.8072068586,30.6131441613
Rw93Rw96Ra22.png,92.9278004694,31.2466676172
Rw93Rw96Ra23.png,84,20.9580838323
Rw93Rw96Ra24.png,91.5264619307,22.5414163898
Rw93Rw96Ra25.png,0,0
Rw93Rw96Ra26.png,85.9887764453,19.1489078409
Rw93Rw96Ra27.png,99.3598390814,20.3337642626
Rw17Rw20Ra16.png,90.6564488903,33.1550105603
Rw93Rw96Ra28.png,97.3061585897,26.1019789006
Rw97Rw100Ra04.png,99.7793077595,31.0290759752
Rw97Rw100Ra05.png,99.5517301133,25.9641294868
Rw97Rw100Ra06.png,89.402431536,33.0269012257
Rw97Rw100Ra07.png,93.2260217394,27.8696583077
Rw97Rw100Ra08.png,90.8646839029,33.7131377075
Rw97Rw100Ra09.png,88.1989673783,26.8329064418
Rw97Rw100Ra10.png,89.4518697738,19.0853782168
Rw97Rw100Ra11.png,93.2336901845,35.6385354408
Rw97Rw100Ra12.png,89.8602146075,23.8902732412
Rw17Rw20Ra17.png,102.5333004888,27.333373139
Rw97Rw100Ra13.png,87.5743794627,28.1334629466
Rw97Rw100Ra14.png,90.0472838471,20.7683781528
Rw97Rw100Ra15.png,0,0
Rw97Rw100Ra16.png,86.8855581485,30.2052367101
Rw97Rw100Ra17.png,94.1152375284,23.3161735186
Rw97Rw100Ra18.png,98.2006800504,17.8996265916
Rw97Rw100Ra19.png,91.6054957804,25.0483261113
Rw97Rw100Ra20.png,97.6279943359,29.9550031679
Rw97Rw100Ra21.png,87.8532917902,19.9711186864
,92.1909967504,29.4104994978
,98.8610236009,33.5281495633
,87.307577569,28.6561140274
,91.540072335,28.9489237057
,86.7780761521,29.9276854089
,0,0
,93.960020221,25.2575435647
,98.3373224135,25.5813594664
,103.5393863424,26.9127900279
,89.8171771299,28.4952649259
,86.4182419214,28.565000828
,0,0
,93.8978775289,33.236074442
,93.0464580008,29.4989166673
,100.7005531419,27.878004958
,92.0718269809,25.1478781467
,101.9194576613,24.503463413
,91.8816849244,19.984263507
,90.906705606,36.2855624269
,87.5316237289,30.5171304629
,0,0
,94.6860842243,32.6892936029
,98.51367592,31.983146312
,94.3748165351,32.723959294
,96.6226171491,35.662286041
,95.9327018612,30.8434760433
,98.135611956,35.5795699551
,90.6370571036,29.1043198839
,90.9531322462,25.2669719046
,103.1526118632,22.7332379079
,0,0
,99.6424190112,25.9221560947
,94.5463677533,39.4057352928
,118.1445503793,25.1940733842
,92.9851307145,23.6881763225
,104.8862838638,22.9045295088
,93.3777088768,36.3120699863
,86.3780962979,18.8815424892
,104.0503155319,26.5006668115
,115.7371509086,24.2188630605
,115.7371509086,24.2188630605
,123.2756048775,18.7053604459
,123.2756048775,18.7053604459
,103.7919810861,29.939793924
,90.2787180675,34.7928017064
,107.5383917332,29.1190566266
,106.5644526974,34.428388414
,99.2855687694,28.7811171588
,106.0404415278,32.1254671552
,113.3868972543,21.937856261
,113.3868972543,21.937856261
,107.9705102359,26.4222466041
,116.6214285769,17.0854256025
,123.4073928737,21.7547301555
,110.4183022937,20.5104751964
,90.4017082542,38.6745329878
,86.3422051088,20.2173164537
,86.697759494,20.6221251478
,89.7906680723,23.8748567261
,93.84518202,19.1299946029
,86.3753726343,21.3315869914
,90.3602630089,16.0839823514
,88.9999113356,19.6455743306
,0,0
,88.4791585814,22.2350128651
,88.5970444163,24.1203909898
,90.2333775611,38.660323542
