 ,RA1,RA2,RA3,RA4,RA5,RA6,RA7,RA8,RA9,RA10,RA11,RA12,RA13,RA14,RA15,RA16,RA17,RA18,RA19,RA20,RA21,RA22,RA23,RA24,RA25,RA26,RA27,RA28,RA29,RA30,RA31,RA32
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Rw80,6.9266,12.5911,9.9735,16.416,17.0312,19.3338,40.3844,7.3928,13.399,14.6444,4.1517,12.552,14.4455,16.8185,12.6844,12.8926,14.9668,14.4314,7.8889,5.3703,10.566,9.3645,5.4252,6.4501,7.858,6.3253,8.4312,11.9721,0.84566,7.3288, , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Rw88, , , ,8.1048,9.9643,5.7293,21.2901,7.9255,17.0478,11.9555,7.9538,9.5764,17.366,21.3148,22.6906,11.7892,11.9543,13.3704,10.3679,4.3711,7.6172,12.2107,7.3263,6.7603,11.3365,6.6834,10.825,9.0763, , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Rw90, , , ,10.0077,23.7288,19.5432,1.0993,3.2558,14.5835,19.7374,32.0779,14.4823,8.5839,26.9882,33.6563,32.6319,22.5802,9.4514,22.6167,16.7529,12.6044,6.1124,5.7394,6.3829,7.9391,6.7243,5.2497,15.4749, , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Rw94, , , ,16.908,40.708,19.9543,20.6713,19.1333,15.4296,25.7382,26.3035,27.2144,20.2141,16.0978,19.0657,15.9576,8.6466,18.5384,17.5955,14.6391,7.7742,9.2832,24.7346,6.8133,20.0046,9.9009,17.9249,12.034, , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Rw100, , , ,1.071,2.7273,4.774,3.8691,1.4727,6.7406,3.5532,6.485,7.0809,11.0421,5.0807,13.408,9.9792,7.737,7.3786,11.5463,12.0526,2.9324,5.6476,3.6255,3.2538,1.5852,5.5523,4.117,7.1139, , , , 
